Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Set parameter PreCrush to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
PreCrush  1
Threads  1

Optimize a model with 31812 rows, 20635 columns and 64387 nonzeros
Model fingerprint: 0xe16b265d
Variable types: 20040 continuous, 595 integer (595 binary)
Coefficient statistics:
  Matrix range     [1e-03, 1e+03]
  Objective range  [6e-04, 1e+03]
  Bounds range     [8e+01, 1e+03]
  RHS range        [2e-01, 1e+03]
Found heuristic solution: objective 31712.765295
Presolve removed 16148 rows and 16054 columns
Presolve time: 0.40s
Presolved: 15664 rows, 4581 columns, 39622 nonzeros
Variable types: 3989 continuous, 592 integer (592 binary)

Root relaxation: objective 1.376889e+04, 4094 iterations, 0.46 seconds (0.47 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 16506.9013    0  337 22715.8620 16506.9013  27.3%     -   88s
     0     0 16508.5543    0  346 22715.8620 16508.5543  27.3%     -   88s
     0     0 16509.7598    0  344 22715.8620 16509.7598  27.3%     -   88s
     0     0 16510.5594    0  342 22715.8620 16510.5594  27.3%     -   88s
     0     0 16514.0464    0  339 22715.8620 16514.0464  27.3%     -   89s
     0     0 16514.9174    0  331 22715.8620 16514.9174  27.3%     -   90s
     0     0 16517.5877    0  323 22715.8620 16517.5877  27.3%     -   91s
     0     0 16518.7445    0  350 22715.8620 16518.7445  27.3%     -   91s
     0     0 16520.2903    0  343 22715.8620 16520.2903  27.3%     -   92s
     0     0 16521.2049    0  349 22715.8620 16521.2049  27.3%     -   92s
     0     0 16526.9435    0  347 22715.8620 16526.9435  27.2%     -   93s
     0     0 16529.8353    0  341 22715.8620 16529.8353  27.2%     -   94s
H    0     0                    21153.844346 16529.8713  21.9%     -   95s
     0     2 16531.3663    0  341 21153.8443 16531.3663  21.9%     -   95s
     4     6 16844.4995    2  326 21153.8443 16772.3551  20.7%  2562  101s
     8    10 17104.0222    4  321 21153.8443 16844.6184  20.4%  2398  105s
    17    19 17918.4745   10  265 21153.8443 16844.6184  20.4%  1636  110s
H   27    27                    19768.483870 16844.6184  14.8%  1274  113s
H   32    32                    19341.746707 16844.6184  12.9%  1153  114s
    35    37 18758.5764   19  174 19341.7467 16844.6184  12.9%  1122  115s
    64    66 18560.3379   36  155 19341.7467 16844.6184  12.9%   844  120s
H   81    81                    19152.567904 16844.6184  12.1%   688  120s
   190   177 17029.2417    4  292 19152.5679 16844.6325  12.1%   360  125s
   196   183 17446.4783    8  240 19152.5679 16844.6325  12.1%   394  130s
H  216    48                    18287.350055 16844.6325  7.89%   381  132s
H  243    71                    18110.814003 16844.6325  6.99%   349  133s
H  270    93                    18023.389290 16844.6325  6.54%   321  134s
*  309   125              93    17992.887564 16844.6325  6.38%   285  134s
   312   124 17404.6439    3  317 17992.8876 16987.0570  5.59%   294  136s
   324   128 17619.5933    4  222 17992.8876 16987.1678  5.59%   312  140s
   352   145 17339.8453    3  309 17992.8876 17101.8940  4.95%   325  145s
   369   152 17750.8091   12  222 17992.8876 17102.2155  4.95%   338  150s
   432   204 17787.1519   33   65 17992.8876 17104.0905  4.94%   320  155s
H  461   186                    17860.796926 17104.0905  4.24%   302  155s
   472   185 17787.1352    8  296 17860.7969 17111.0591  4.20%   318  160s
   482   181     cutoff    6      17860.7969 17123.3466  4.13%   328  165s
   496   179 17310.1545    6  255 17860.7969 17177.0797  3.83%   342  170s
   539   203 17429.5802    6  296 17860.7969 17271.5859  3.30%   340  175s
   567   207 infeasible    6      17860.7969 17331.4341  2.96%   343  180s
H  580   166                    17793.792001 17371.0237  2.38%   352  185s
   610   184 17562.7523    4  257 17793.7920 17413.4014  2.14%   353  190s
H  632   103                    17696.591607 17446.9067  1.41%   355  194s
   639   100 17657.1530   11  199 17696.5916 17456.5154  1.36%   357  195s
   684   118 17668.8350   10  341 17696.5916 17509.5218  1.06%   346  222s
   686   119 17628.7238   20  329 17696.5916 17509.5218  1.06%   345  227s
   687   120 17684.6749   22  255 17696.5916 17509.5218  1.06%   344  232s
   689   121 17657.4735   17  320 17696.5916 17509.5218  1.06%   343  235s
   693   124 17621.2247   25  334 17696.5916 17509.5218  1.06%   341  242s
   695   125 17634.5819   21  354 17696.5916 17509.5218  1.06%   340  245s
   698   127 17629.6747   11  330 17696.5916 17509.5218  1.06%   339  252s
   699   128 17619.6895    5  330 17696.5916 17509.5218  1.06%   338  259s
   700   129 17536.6982   10  330 17696.5916 17509.5218  1.06%   338  261s
   703   133 17509.5218   15  319 17696.5916 17509.5218  1.06%   387  265s
   707   135 17509.5218   17  304 17696.5916 17509.5218  1.06%   393  270s
   714   138 17509.5218   20  261 17696.5916 17509.5218  1.06%   401  275s
   725   141 17509.5218   26  240 17696.5916 17509.5218  1.06%   401  280s
   738   143 17565.4021   32  123 17696.5916 17509.5218  1.06%   400  285s
   771   145 17682.0276   51   64 17696.5916 17509.5218  1.06%   390  290s
   808   142 17509.5218   18  259 17696.5916 17509.5218  1.06%   379  295s
   817   140 17509.5218   17  280 17696.5916 17509.5218  1.06%   385  300s
   823   142 17509.5218   20  260 17696.5916 17509.5218  1.06%   389  305s
   831   140 17618.4990   18  296 17696.5916 17509.5218  1.06%   391  310s
   841   139 17509.5218   24  235 17696.5916 17509.5218  1.06%   392  315s
