Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 40151 rows, 7150 columns and 89997 nonzeros
Model fingerprint: 0x5b53b6fb
Variable types: 5150 continuous, 2000 integer (2000 binary)
Coefficient statistics:
  Matrix range     [1e-04, 5e+01]
  Objective range  [8e-01, 1e+00]
  Bounds range     [5e+01, 2e+02]
  RHS range        [2e-01, 3e+02]
Found heuristic solution: objective 8127.8666263
Presolve removed 150 rows and 5301 columns
Presolve time: 0.46s
Presolved: 40001 rows, 1849 columns, 120957 nonzeros
Found heuristic solution: objective 7353.9548934
Variable types: 100 continuous, 1749 integer (1749 binary)
Root relaxation presolved: 1849 rows, 41850 columns, 122806 nonzeros


Root relaxation: objective 6.383064e+03, 4403 iterations, 0.78 seconds (0.93 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  8294  4415 6760.79551   84  816 6762.17494 6758.86488  0.05%   646 6325s
  8304  4425 6761.17158   94  782 6762.17494 6758.86488  0.05%   646 6330s
  8317  4436 6761.83336  106  696 6762.17494 6758.86488  0.05%   646 6335s
  8325  4436 6759.27337   67  993 6762.17494 6758.86907  0.05%   647 6344s
  8326  4437 6759.28478   68  956 6762.17494 6758.86907  0.05%   647 6345s
  8331  4442 6760.39572   73  863 6762.17494 6758.86907  0.05%   647 6350s
  8340  4449     cutoff   82      6762.17494 6758.86907  0.05%   647 6355s
  8350  4459 6761.53431   91  772 6762.17494 6758.86907  0.05%   647 6360s
  8363  4461 6758.94542   63  992 6762.17494 6758.87373  0.05%   647 6369s
  8364  4462 6759.02260   64  943 6762.17494 6758.87373  0.05%   648 6370s
  8377  4475 6759.40005   77  878 6762.17494 6758.87373  0.05%   647 6375s
  8388  4486 6760.62805   88  833 6762.17494 6758.87373  0.05%   647 6380s
  8405  4503 6760.94817  105  790 6762.17494 6758.87373  0.05%   647 6385s
  8426  4524 6761.44321  126  685 6762.17494 6758.87373  0.05%   646 6390s
  8446  4534 6759.43288   76  959 6762.17494 6758.87487  0.05%   646 6400s
  8451  4539 6760.08303   81  879 6762.17494 6758.87487  0.05%   646 6405s
  8457  4545 6761.36941   87  862 6762.17494 6758.87487  0.05%   647 6410s
  8464  4548     cutoff   93      6762.17494 6758.87487  0.05%   647 6415s
  8472  4550 6761.61111   94  821 6762.17494 6758.87487  0.05%   647 6420s
  8478  4548 6759.39761   76  958 6762.17494 6758.87576  0.05%   648 6429s
  8479  4549 6759.45723   77  873 6762.17494 6758.87576  0.05%   648 6431s
  8485  4555 6760.50652   83  877 6762.17494 6758.87576  0.05%   648 6435s
  8495  4563     cutoff   93      6762.17494 6758.87576  0.05%   649 6441s
  8503  4563 6759.03154   67 1003 6762.17494 6758.87585  0.05%   649 6450s
  8509  4569 6759.36874   73  911 6762.17494 6758.87585  0.05%   649 6455s
  8513  4573 6759.81348   77  887 6762.17494 6758.87585  0.05%   650 6460s
  8517  4577 6761.30725   81  874 6762.17494 6758.87585  0.05%   650 6465s
  8523  4579     cutoff   86      6762.17494 6758.87585  0.05%   651 6470s
  8530  4580     cutoff   88      6762.17494 6758.87585  0.05%   651 6475s
  8533  4579 6759.39366   67  971 6762.17494 6758.87717  0.05%   652 6483s
  8534  4580 6759.40074   68  933 6762.17494 6758.87717  0.05%   652 6485s
  8539  4585 6760.11892   70  923 6762.17494 6758.87717  0.05%   652 6490s
  8545  4589 6759.59077   73  876 6762.17494 6758.87717  0.05%   652 6495s
  8551  4595 6760.09916   76  858 6762.17494 6758.87717  0.05%   652 6500s
  8556  4600 6760.28827   79  859 6762.17494 6758.87717  0.05%   653 6505s
  8563  4607 6760.39072   82  827 6762.17494 6758.87717  0.05%   653 6510s
  8569  4613 6760.68712   85  837 6762.17494 6758.87717  0.05%   653 6515s
  8577  4617     cutoff   89      6762.17494 6758.87717  0.05%   654 6522s
  8583  4621     cutoff   92      6762.17494 6758.87717  0.05%   654 6526s
  8589  4627 6760.79851   95  803 6762.17494 6758.87717  0.05%   654 6530s
  8598  4636 6760.74721  100  759 6762.17494 6758.87717  0.05%   654 6535s
  8609  4647 6761.72524  105  672 6762.17494 6758.87717  0.05%   655 6541s
  8618  4653 6760.91118  110  736 6762.17494 6758.87717  0.05%   655 6545s
  8624  4655     cutoff  113      6762.17494 6758.87717  0.05%   655 6550s
  8631  4662 6761.00076  117  715 6762.17494 6758.87717  0.05%   655 6555s
  8638  4667     cutoff  120      6762.17494 6758.87717  0.05%   656 6560s
  8642  4669     cutoff  122      6762.17494 6758.87717  0.05%   656 6565s
  8650  4675     cutoff  126      6762.17494 6758.87717  0.05%   657 6570s
  8659  4678 6761.77048  131  602 6762.17494 6758.87717  0.05%   657 6575s
  8682  4678 6759.16581   66 1006 6762.17494 6758.88432  0.05%   656 6585s
  8690  4686 6759.67648   73  912 6762.17494 6758.88432  0.05%   657 6590s
  8698  4694 6760.12863   79  882 6762.17494 6758.88432  0.05%   657 6595s
  8707  4703 6760.54969   87  847 6762.17494 6758.88432  0.05%   657 6600s
  8717  4713 6760.64609   90  828 6762.17494 6758.88432  0.05%   657 6605s
  8728  4724 6760.85326   96  814 6762.17494 6758.88432  0.05%   657 6610s
  8736  4732 6761.57507  100  767 6762.17494 6758.88432  0.05%   657 6615s
  8742  4738 6761.46179  102  772 6762.17494 6758.88432  0.05%   657 6620s
  8754  4750 6761.69406  112  703 6762.17494 6758.88432  0.05%   657 6625s
  8766  4752 6759.58018   64 1006 6762.17494 6758.88746  0.05%   657 6631s
  8772  4758 6760.17758   68  905 6762.17494 6758.88746  0.05%   658 6636s
  8777  4763 6759.86974   69  939 6762.17494 6758.88746  0.05%   658 6640s
  8784  4770 6760.42269   72  895 6762.17494 6758.88746  0.05%   658 6645s
  8789  4775 6760.67816   75  865 6762.17494 6758.88746  0.05%   658 6650s
  8794  4780 6761.00306   77  853 6762.17494 6758.88746  0.05%   659 6655s
  8800  4784 6761.30787   80  830 6762.17494 6758.88746  0.05%   659 6660s
  8812  4790 6762.00043   85  741 6762.17494 6758.88746  0.05%   659 6665s
  8818  4788 6759.25782   67 1009 6762.17494 6758.88868  0.05%   659 6673s
  8822  4792 6759.40804   71  906 6762.17494 6758.88868  0.05%   659 6675s
  8828  4798 6760.24436   77  919 6762.17494 6758.88868  0.05%   660 6680s
  8834  4804 6760.62153   83  876 6762.17494 6758.88868  0.05%   660 6685s
  8843  4813 6761.51128   92  822 6762.17494 6758.88868  0.05%   660 6691s
  8852  4815     cutoff   98      6762.17494 6758.88868  0.05%   660 6695s
  8863  4816 6759.85201   67  972 6762.17494 6758.88873  0.05%   661 6707s
  8867  4820 6760.44463   71  929 6762.17494 6758.88873  0.05%   661 6710s
  8875  4828 6761.52912   79  840 6762.17494 6758.88873  0.05%   661 6716s
  8881  4834 6762.05525   85  743 6762.17494 6758.88873  0.05%   661 6720s
  8886  4831 6759.39434   67  985 6762.17494 6758.89322  0.05%   662 6728s
  8889  4834 6759.52231   70  941 6762.17494 6758.89322  0.05%   662 6730s
  8899  4844 6761.04974   80  838 6762.17494 6758.89322  0.05%   662 6735s
  8907  4850 6762.00646   87  806 6762.17494 6758.89322  0.05%   662 6740s
  8912  4847 6759.05827   67  988 6762.17494 6758.89584  0.05%   663 6746s
  8916  4851 6759.29124   71  878 6762.17494 6758.89584  0.05%   663 6750s
  8924  4859 6760.61251   79  813 6762.17494 6758.89584  0.05%   663 6757s
  8926  4861 6761.46098   81  831 6762.17494 6758.89584  0.05%   663 6760s
  8932  4859     cutoff   83      6762.17494 6758.89584  0.05%   664 6765s
  8939  4860 6761.65054   82  818 6762.17494 6758.89584  0.05%   664 6770s
  8942  4859 6759.08934   64  987 6762.17494 6758.90036  0.05%   664 6776s
  8948  4865 6759.71155   70  884 6762.17494 6758.90036  0.05%   664 6780s
  8954  4871 6760.42690   76  853 6762.17494 6758.90036  0.05%   665 6785s
  8962  4877     cutoff   84      6762.17494 6758.90036  0.05%   665 6792s
  8964  4879 6762.02043   85  741 6762.17494 6758.90036  0.05%   665 6795s
  8972  4879 6758.96760   65 1018 6762.17494 6758.90206  0.05%   665 6801s
  8973  4880 6759.02248   66  962 6762.17494 6758.90206  0.05%   665 6808s
  8975  4882 6759.13159   68  957 6762.17494 6758.90206  0.05%   665 6810s
  8976  4883 6759.15083   69  945 6762.17494 6758.90206  0.05%   665 6817s
  8979  4886 6759.34019   72  928 6762.17494 6758.90206  0.05%   665 6826s
  8984  4891 6759.59238   77  902 6762.17494 6758.90206  0.05%   666 6830s
  8994  4901 6760.68377   87  842 6762.17494 6758.90206  0.05%   666 6835s
  9003  4908 6761.90272   95  735 6762.17494 6758.90206  0.05%   666 6840s
  9016  4911 6759.02233   67  983 6762.17494 6758.90730  0.05%   666 6849s
  9017  4912 6759.06189   68  951 6762.17494 6758.90730  0.05%   666 6850s
  9018  4913 6759.08335   69  940 6762.17494 6758.90730  0.05%   666 6875s
  9022  4917 6759.77634   73  907 6762.17494 6758.90730  0.05%   666 6880s
  9029  4924 6760.58545   80  894 6762.17494 6758.90730  0.05%   666 6885s
  9041  4936 6760.93626   92  833 6762.17494 6758.90730  0.05%   666 6890s
  9050  4943 6761.66048  100  725 6762.17494 6758.90730  0.05%   666 6895s
  9063  4946 6759.06708   71  982 6762.17494 6758.90731  0.05%   666 6906s
  9068  4951 6759.38406   76  864 6762.17494 6758.90731  0.05%   667 6910s
  9075  4958 6759.92611   83  831 6762.17494 6758.90731  0.05%   667 6915s
  9082  4965 6760.66207   90  789 6762.17494 6758.90731  0.05%   667 6920s
  9093  4976 6760.99375  101  714 6762.17494 6758.90731  0.05%   667 6925s
  9108  4990 6761.32480  116  678 6762.17494 6758.90731  0.05%   666 6930s
  9137  5019 6761.85238  145  573 6762.17494 6758.90731  0.05%   665 6935s
  9147  5020 6759.24045   66  974 6762.17494 6758.90733  0.05%   665 6941s
  9152  5025 6759.47009   71  874 6762.17494 6758.90733  0.05%   665 6945s
  9161  5034 6760.25061   80  850 6762.17494 6758.90733  0.05%   665 6950s
  9168  5041 6761.42112   87  769 6762.17494 6758.90733  0.05%   666 6956s
  9179  5051 6761.73915   98  742 6762.17494 6758.90733  0.05%   665 6960s
  9185  5050 6759.49545   66  965 6762.17494 6758.90737  0.05%   666 6970s
  9192  5057 6759.95096   72  906 6762.17494 6758.90737  0.05%   666 6975s
  9197  5062 6760.34097   75  876 6762.17494 6758.90737  0.05%   666 6980s
  9202  5067 6760.47701   77  860 6762.17494 6758.90737  0.05%   667 6985s
  9207  5072 6760.45379   78  848 6762.17494 6758.90737  0.05%   667 6990s
  9213  5078 6761.47035   82  805 6762.17494 6758.90737  0.05%   668 6996s
  9218  5081 6761.18124   84  794 6762.17494 6758.90737  0.05%   668 7000s
  9223  5086 6761.45291   87  784 6762.17494 6758.90737  0.05%   668 7005s
  9232  5091     cutoff   94      6762.17494 6758.90737  0.05%   668 7010s
  9235  5090 6759.48855   71  961 6762.17494 6758.90949  0.05%   669 7018s
  9237  5092 6759.56118   73  905 6762.17494 6758.90949  0.05%   669 7020s
  9247  5102 6760.41372   83  867 6762.17494 6758.90949  0.05%   669 7025s
  9259  5114 6761.17548   95  766 6762.17494 6758.90949  0.05%   669 7030s
  9275  5126 6761.78221  109  708 6762.17494 6758.90949  0.05%   668 7035s
  9284  5127 6759.13551   64  990 6762.17494 6758.92472  0.05%   668 7041s
  9288  5131 6759.39169   68  899 6762.17494 6758.92472  0.05%   668 7045s
  9299  5142 6759.79533   79  853 6762.17494 6758.92472  0.05%   668 7050s
  9308  5151 6760.59521   88  839 6762.17494 6758.92472  0.05%   668 7055s
  9330  5173 6760.84742  110  777 6762.17494 6758.92472  0.05%   667 7060s
  9343  5184 6761.31664  122  744 6762.17494 6758.92472  0.05%   667 7065s
  9354  5188 6759.21520   65  970 6762.17494 6758.92738  0.05%   668 7076s
  9361  5195 6760.14099   72  871 6762.17494 6758.92738  0.05%   668 7080s
  9371  5205 6760.72040   82  802 6762.17494 6758.92738  0.05%   667 7085s
  9384  5218 6761.71119   95  747 6762.17494 6758.92738  0.05%   667 7090s
  9398  5228     cutoff  108      6762.17494 6758.92738  0.05%   667 7095s
  9402  5228 6759.70225   66  928 6762.17494 6758.93467  0.05%   667 7101s
  9406  5232 6760.00883   70  896 6762.17494 6758.93467  0.05%   667 7105s
  9413  5239 6760.28562   77  870 6762.17494 6758.93467  0.05%   667 7110s
  9419  5245 6761.42803   83  821 6762.17494 6758.93467  0.05%   668 7116s
  9428  5254 6761.83619   92  801 6762.17494 6758.93467  0.05%   667 7120s
  9438  5256 6759.44503   65  967 6762.17494 6758.94242  0.05%   668 7131s
  9442  5260 6759.92423   69  910 6762.17494 6758.94242  0.05%   668 7135s
  9448  5266 6760.43998   75  885 6762.17494 6758.94242  0.05%   668 7140s
  9464  5282 6761.15401   91  781 6762.17494 6758.94242  0.05%   667 7145s
  9476  5292     cutoff  103      6762.17494 6758.94242  0.05%   667 7150s
  9483  5291 6759.67856   73  972 6762.17494 6758.94372  0.05%   668 7162s
  9486  5294 6760.06815   76  863 6762.17494 6758.94372  0.05%   668 7166s
  9491  5299 6761.31686   81  836 6762.17494 6758.94372  0.05%   668 7171s
  9494  5300     cutoff   84      6762.17494 6758.94372  0.05%   668 7175s
  9502  5300     cutoff   85      6762.17494 6758.94372  0.05%   669 7180s
  9508  5302 6762.02943   88  767 6762.17494 6758.94372  0.05%   669 7185s
  9514  5302 6759.08419   69  969 6762.17494 6758.94442  0.05%   669 7190s
  9518  5306 6759.38351   71  932 6762.17494 6758.94442  0.05%   669 7195s
  9522  5310 6759.49231   73  917 6762.17494 6758.94442  0.05%   669 7200s
  9525  5313 6759.68421   74  899 6762.17494 6758.94442  0.05%   670 7205s
  9530  5318 6759.88435   77  879 6762.17494 6758.94442  0.05%   670 7210s
  9535  5323 6760.58675   79  857 6762.17494 6758.94442  0.05%   670 7215s
  9543  5331 6761.14869   83  828 6762.17494 6758.94442  0.05%   671 7220s
  9553  5341 6761.55622   88  825 6762.17494 6758.94442  0.05%   671 7226s
  9557  5345 6760.78562   90  821 6762.17494 6758.94442  0.05%   671 7230s
  9564  5350 6760.81848   94  812 6762.17494 6758.94442  0.05%   671 7235s
  9573  5357 6761.15075   98  787 6762.17494 6758.94442  0.05%   671 7241s
  9581  5361     cutoff  102      6762.17494 6758.94442  0.05%   671 7245s
  9589  5368 6761.89022  106  767 6762.17494 6758.94442  0.05%   671 7250s
  9595  5374 6761.28849  109  761 6762.17494 6758.94442  0.05%   672 7255s
  9605  5384 6761.58781  114  722 6762.17494 6758.94442  0.05%   672 7260s
  9611  5390 6761.66060  117  708 6762.17494 6758.94442  0.05%   672 7265s
  9621  5398     cutoff  122      6762.17494 6758.94442  0.05%   672 7270s
  9634  5399 6759.90039   73  959 6762.17494 6758.94584  0.05%   673 7281s
  9637  5402 6760.20192   76  851 6762.17494 6758.94584  0.05%   673 7285s
  9645  5410 6761.39688   84  817 6762.17494 6758.94584  0.05%   673 7290s
  9651  5408     cutoff   85      6762.17494 6758.94584  0.05%   673 7296s
  9652  5409 6759.20920   64  971 6762.17494 6758.94841  0.05%   674 7301s
  9658  5415 6759.83084   70  875 6762.17494 6758.94841  0.05%   674 7305s
  9666  5423 6760.52247   78  843 6762.17494 6758.94841  0.05%   674 7310s
  9675  5432 6761.36060   87  798 6762.17494 6758.94841  0.05%   674 7315s
  9684  5433 6759.74387   67  966 6762.17494 6758.94982  0.05%   674 7324s
  9686  5435 6759.81712   69  935 6762.17494 6758.94982  0.05%   674 7325s
  9694  5443 6760.71078   77  816 6762.17494 6758.94982  0.05%   674 7330s
  9711  5459 6761.22316   94  767 6762.17494 6758.94982  0.05%   674 7335s
  9724  5466 6762.03859  103  625 6762.17494 6758.94982  0.05%   674 7340s
  9730  5466 6759.45928   69  924 6762.17494 6758.95480  0.05%   674 7345s
  9734  5470 6760.67909   71  904 6762.17494 6758.95480  0.05%   674 7350s
  9739  5475 6760.28954   74  887 6762.17494 6758.95480  0.05%   675 7355s
  9742  5478 6760.73782   75  905 6762.17494 6758.95480  0.05%   675 7360s
  9746  5482 6760.64123   75  871 6762.17494 6758.95480  0.05%   675 7365s
  9751  5487 6760.69883   78  843 6762.17494 6758.95480  0.05%   676 7371s
  9755  5491 6760.62362   78  887 6762.17494 6758.95480  0.05%   676 7375s
  9760  5496 6761.69444   81  824 6762.17494 6758.95480  0.05%   676 7381s
  9766  5502 6761.60858   85  824 6762.17494 6758.95480  0.05%   676 7385s
  9768  5502 6761.58041   85  811 6762.17494 6758.95480  0.05%   677 7390s
  9772  5503 6761.81352   86  795 6762.17494 6758.95480  0.05%   677 7395s
  9775  5500     cutoff   86      6762.17494 6758.95480  0.05%   677 7400s
  9780  5495     cutoff   87      6762.17494 6758.95480  0.05%   678 7405s
  9782  5497 6759.29765   69  948 6762.17494 6758.95824  0.05%   678 7410s
  9786  5501 6759.44067   73  912 6762.17494 6758.95824  0.05%   678 7415s
  9792  5507 6759.82442   79  871 6762.17494 6758.95824  0.05%   678 7420s
  9798  5513 6760.47170   85  824 6762.17494 6758.95824  0.05%   678 7425s
  9802  5517 6761.46173   89  783 6762.17494 6758.95824  0.05%   678 7430s
  9806  5519 6761.79807   92  759 6762.17494 6758.95824  0.05%   679 7435s
  9813  5520 6761.81500   94  758 6762.17494 6758.95824  0.05%   679 7440s
  9817  5518 6759.45262   63  962 6762.17494 6758.96070  0.05%   679 7448s
  9820  5521 6759.50786   66  916 6762.17494 6758.96070  0.05%   679 7450s
  9827  5528 6760.47226   73  885 6762.17494 6758.96070  0.05%   679 7455s
  9833  5534 6760.95857   79  849 6762.17494 6758.96070  0.05%   679 7460s
  9843  5540     cutoff   88      6762.17494 6758.96070  0.05%   679 7465s
  9848  5539 6759.22857   69  984 6762.17494 6758.96234  0.05%   680 7473s
  9851  5542 6759.40240   72  901 6762.17494 6758.96234  0.05%   680 7475s
  9857  5548 6760.18581   78  851 6762.17494 6758.96234  0.05%   680 7481s
  9865  5556 6760.65560   86  810 6762.17494 6758.96234  0.05%   680 7485s
  9875  5566 6761.52556   96  745 6762.17494 6758.96234  0.05%   680 7490s
  9882  5567     cutoff  100      6762.17494 6758.96234  0.05%   680 7495s
  9884  5567 6759.22607   71  992 6762.17494 6758.96350  0.05%   681 7503s
  9888  5571 6759.67304   75  930 6762.17494 6758.96350  0.05%   681 7505s
  9893  5576 6760.10394   80  858 6762.17494 6758.96350  0.05%   681 7510s
  9899  5582 6760.74402   86  813 6762.17494 6758.96350  0.05%   681 7515s
  9906  5587     cutoff   93      6762.17494 6758.96350  0.05%   681 7520s
  9910  5585 6759.60866   71  991 6762.17494 6758.96468  0.05%   682 7529s
  9911  5586 6759.70326   72  917 6762.17494 6758.96468  0.05%   682 7530s
  9919  5594 6760.23451   77  853 6762.17494 6758.96468  0.05%   682 7535s
  9926  5601 6761.68388   81  862 6762.17494 6758.96468  0.05%   682 7540s
  9930  5605 6761.49605   80  860 6762.17494 6758.96468  0.05%   683 7545s
  9938  5605     cutoff   82      6762.17494 6758.96468  0.05%   683 7550s
  9940  5605 6759.25516   70  952 6762.17494 6758.96483  0.05%   683 7556s
  9944  5609 6759.47600   74  892 6762.17494 6758.96483  0.05%   684 7560s
  9955  5620 6760.24755   85  839 6762.17494 6758.96483  0.05%   684 7565s
  9967  5632 6761.32198   97  781 6762.17494 6758.96483  0.05%   683 7570s
  9970  5635 6761.38558  100  763 6762.17494 6758.96483  0.05%   683 7576s
  9981  5646 6761.76291  111  662 6762.17494 6758.96483  0.05%   683 7580s
 10005  5660 6759.20717   68  970 6762.17494 6758.96541  0.05%   683 7589s
 10006  5661 6759.31307   69  925 6762.17494 6758.96541  0.05%   683 7591s
 10016  5671 6760.06396   79  901 6762.17494 6758.96541  0.05%   683 7595s
 10026  5681 6760.83080   89  817 6762.17494 6758.96541  0.05%   683 7600s
 10045  5700 6761.19823  108  721 6762.17494 6758.96541  0.05%   682 7605s
 10060  5705 6759.24480   69  978 6762.17494 6758.96766  0.05%   682 7614s
 10061  5706 6759.46431   70  923 6762.17494 6758.96766  0.05%   682 7615s
 10068  5713 6761.65455   77  867 6762.17494 6758.96766  0.05%   683 7621s
 10075  5712     cutoff   79      6762.17494 6758.96766  0.05%   683 7626s
 10078  5715 6759.15590   68  953 6762.17494 6758.97093  0.05%   683 7631s
 10083  5720 6759.87784   73  909 6762.17494 6758.97093  0.05%   683 7635s
 10093  5730 6760.48359   83  879 6762.17494 6758.97093  0.05%   683 7640s
 10105  5742 6761.02809   95  836 6762.17494 6758.97093  0.05%   683 7645s
 10112  5749 6761.64119  102  754 6762.17494 6758.97093  0.05%   683 7650s
 10124  5752 6759.39278   66  968 6762.17494 6758.97127  0.05%   683 7658s
 10126  5754 6759.48434   68  936 6762.17494 6758.97127  0.05%   683 7660s
 10133  5761 6760.43902   75  860 6762.17494 6758.97127  0.05%   684 7665s
 10140  5768 6761.23999   82  826 6762.17494 6758.97127  0.05%   684 7671s
 10148  5770 6761.34348   85  804 6762.17494 6758.97127  0.05%   684 7675s
 10160  5772 6759.12278   66  985 6762.17494 6758.97131  0.05%   684 7682s
 10164  5776 6759.34216   70  870 6762.17494 6758.97131  0.05%   684 7685s
 10170  5782 6759.62144   75  866 6762.17494 6758.97131  0.05%   684 7690s
 10174  5786 6760.15120   77  849 6762.17494 6758.97131  0.05%   684 7695s
 10179  5791 6760.74258   79  863 6762.17494 6758.97131  0.05%   685 7700s
 10182  5794 6760.58142   80  840 6762.17494 6758.97131  0.05%   685 7705s
 10189  5801 6760.77426   84  775 6762.17494 6758.97131  0.05%   686 7711s
 10194  5806 6761.80665   87  783 6762.17494 6758.97131  0.05%   686 7715s
 10203  5814 6761.23492   74  849 6762.17494 6758.97131  0.05%   686 10265s
 10205  5815 6759.92652   92  741 6762.17494 6758.97131  0.05%   685 10270s
 10206  5816 6760.65857   93  783 6762.17494 6758.97131  0.05%   685 10280s
 10207  5817 6760.49432   89  789 6762.17494 6758.97131  0.05%   685 10288s
 10208  5817 6760.34118   78  909 6762.17494 6758.97131  0.05%   685 10302s
 10209  5818 6761.43946  115  952 6762.17494 6758.97131  0.05%   685 10313s
 10210  5819 6760.77249  103  989 6762.17494 6758.97131  0.05%   685 10322s
 10211  5819 6760.30629   94 1000 6762.17494 6758.97131  0.05%   685 10326s
 10212  5820 6759.50888   65 1013 6762.17494 6758.97131  0.05%   685 10330s
 10216  5823 6760.85022   81 1028 6762.17494 6758.97131  0.05%   685 10335s
 10224  5828 6761.58352  101 1025 6762.17494 6758.97131  0.05%   684 10340s
 10225  5829 6761.82521  142 1045 6762.17494 6758.97131  0.05%   684 10348s
 10226  5829 6759.91643   81 1042 6762.17494 6758.97131  0.05%   684 10350s
 10235  5835 6759.60796   79 1037 6762.17494 6758.97131  0.05%   683 10359s
 10236  5836 6759.36569   71 1012 6762.17494 6758.97131  0.05%   683 10366s
 10238  5837 6760.90213  103 1035 6762.17494 6758.97131  0.05%   683 10370s
 10244  5841 6760.14841   76 1041 6762.17494 6758.97131  0.05%   683 10377s
 10245  5842 6760.01751   77 1025 6762.17494 6758.97131  0.05%   683 10383s
 10246  5843 6761.40669  208 1024 6762.17494 6758.97131  0.05%   683 10385s
 10255  5849 6761.46013   72 1019 6762.17494 6758.97131  0.05%   682 10390s
 10257  5850 6761.13223  114 1022 6762.17494 6758.97131  0.05%   682 10401s
 10262  5853 6761.56013   75 1063 6762.17494 6758.97131  0.05%   682 10405s
 10266  5856 6761.36746  218 1056 6762.17494 6758.97131  0.05%   681 10410s
 10267  5857 6761.67827  179 1052 6762.17494 6758.97131  0.05%   681 10417s
 10272  5860 6761.49460   83 1044 6762.17494 6758.97131  0.05%   681 10420s
 10275  5862 6759.80481   83 1048 6762.17494 6758.97131  0.05%   681 10425s
 10276  5863 6759.93955   80 1044 6762.17494 6758.97131  0.05%   681 10431s
 10280  5865 6760.95878  131 1045 6762.17494 6758.99394  0.05%   680 10435s
 10284  5868 6759.27916   71 1039 6762.17494 6758.99778  0.05%   680 10440s
 10285  5869 6759.81749   70 1016 6762.17494 6759.00774  0.05%   680 10446s
 10290  5872 6760.70765   85 1053 6762.17494 6759.02744  0.05%   680 10450s
 10297  5877 6760.48573   93 1072 6762.17494 6759.03494  0.05%   679 10456s
 10298  5877 6760.96858  111 1058 6762.17494 6759.05032  0.05%   679 10464s
 10299  5878 6760.58143   81 1034 6762.17494 6759.06175  0.05%   679 10465s
 10306  5883 6760.65857   93 1071 6762.17494 6759.07795  0.05%   679 10473s
 10307  5883 6760.49432   89 1033 6762.17494 6759.09391  0.05%   679 10479s
 10308  5884 6760.34118   78 1044 6762.17494 6759.10210  0.05%   679 10481s
 10315  5889 6759.36733   66 1044 6762.17494 6759.11718  0.05%   678 10488s
 10316  5889 6760.85022   81 1032 6762.17494 6759.12847  0.05%   678 10495s
 10323  5894 6761.87076   84 1044 6762.17494 6759.14721  0.04%   678 10502s
 10324  5895 6761.58352  101 1032 6762.17494 6759.15577  0.04%   677 10508s
 10326  5896 6759.91643   81 1046 6762.17494 6759.16429  0.04%   677 10510s
 10332  5900 6759.37376   81 1061 6762.17494 6759.17108  0.04%   677 10517s
 10333  5901 6761.56242   98 1037 6762.17494 6759.17635  0.04%   677 10522s
 10337  5903 6760.37536   84 1047 6762.17494 6759.18803  0.04%   677 10525s
 10342  5907 6761.28747  162 1032 6762.17494 6759.19243  0.04%   676 10531s
 10343  5907 6760.01449   73 1042 6762.17494 6759.19710  0.04%   676 10537s
 10349  5911 6761.07063   83 1060 6762.17494 6759.20479  0.04%   676 10540s
 10351  5913 6759.94037   68 1047 6762.17494 6759.21815  0.04%   676 10550s
 10357  5917 6761.13223  114 1033 6762.17494 6759.23146  0.04%   675 10558s
 10358  5917 6761.82661  136 1030 6762.17494 6759.24538  0.04%   675 10564s
 10359  5918 6760.94769   94 1041 6762.17494 6759.25404  0.04%   675 10565s
 10364  5921 6760.53523   72 1015 6762.17494 6759.27342  0.04%   675 10572s
 10365  5922 6761.40851   91 1030 6762.17494 6759.28552  0.04%   675 10578s
 10367  5923 6761.67827  179 1027 6762.17494 6759.29272  0.04%   675 10580s
 10371  5926 6761.45337  195 1048 6762.17494 6759.29940  0.04%   674 10586s
 10372  5927 6761.49460   83 1054 6762.17494 6759.31382  0.04%   674 10592s
 10375  5929 6759.80481   83 1028 6762.17494 6759.33136  0.04%   674 10595s
 10378  5931 6761.02099   85 1045 6762.17494 6759.33458  0.04%   674 10601s
 10379  5931 6759.72011   76 1053 6762.17494 6759.34228  0.04%   674 10606s
 10384  5935 6759.35334   71 1042 6762.17494 6759.35334  0.04%   674 10610s
 10386  5936 6760.28989   76 1058 6762.17494 6759.35907  0.04%   673 10619s
 10387  5937 6759.35968   74 1036 6762.17494 6759.35968  0.04%   673 10620s
 10390  5939 6760.70765   85 1059 6762.17494 6759.36506  0.04%   673 10625s
 10391  5939 6759.65675   70 1059 6762.17494 6759.36763  0.04%   673 10631s
 10397  5943 6760.48573   93 1049 6762.17494 6759.37700  0.04%   673 10638s
 10398  5944 6760.96858  111 1054 6762.17494 6759.38034  0.04%   673 10644s
 10399  5945 6760.58143   81 1035 6762.17494 6759.38274  0.04%   673 10645s
 10404  5948 6760.55911   86 1046 6762.17494 6759.39020  0.04%   672 10651s
